CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
70,1,Male,22,Yes,No,Yes,3,United States,California,Los Angeles,92003,"37.69, -121.69",37.69,-121.69,Q3,Yes,1,9,Offer D,No,16,No,No,357,No,No,No,Yes,No,Yes,No,No,Two Year,Yes,Mailed Check,100.35,6477.28,19.61,12.87,27.13,2,Unsatisfied,Stayed,Yes,1,81,91-100,4358,6500-7000,Dissatisfaction,Competitor made better offer
71,1,Male,26,No,Yes,Yes,4,United States,California,San Francisco,92018,"33.70, -117.70",33.7,-117.7,Q3,Yes,3,2,Offer D,No,7,No,No,603,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,94.39,4500.13,14.97,3.64,4.87,5,Satisfied,Stayed,No,0,2,1-10,3703,2000-2500,Price,Competitor offered more data
72,1,Female,64,Yes,Yes,Yes,0,United States,California,San Diego,92093,"34.71, -118.71",34.71,-118.71,Q3,No,2,37,Offer C,Yes,28,No,Cable,920,No,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,50.86,960.59,5.02,28.08,44.53,2,Neutral,Joined,No,0,12,11-20,6237,2500-3000,Attitude,Price too high
73,1,Male,60,No,No,Yes,4,United States,California,San Francisco,92045,"35.72, -119.72",35.72,-119.72,Q3,Yes,0,8,None,Yes,32,Yes,Cable,947,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Mailed Check,77.36,2082.05,8.45,21.6,1.71,3,Very Satisfied,Joined,Yes,0,86,21-30,2221,3000-3500,Competitor,Price too high
74,1,Female,27,No,Yes,Yes,0,United States,California,San Francisco,92082,"36.73, -120.73",36.73,-120.73,Q3,Yes,0,16,None,Yes,31,Yes,DSL,611,No,No,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,147.77,7868.37,13.14,28.97,13.13,3,Very Satisfied,Churned,No,0,78,31-40,5587,3500-4000,Attitude,Product dissatisfaction
75,1,Male,75,No,Yes,No,0,United States,California,Los Angeles,92085,"37.74, -121.74",37.74,-121.74,Q3,Yes,0,45,Offer C,No,24,No,No,115,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,125.8,690.0,6.54,12.11,22.04,5,Very Satisfied,Churned,Yes,1,66,41-50,6116,4000-4500,Other,Moved
76,1,Female,48,No,No,Yes,3,United States,California,San Francisco,92058,"33.75, -117.75",33.75,-117.75,Q3,No,1,25,None,No,37,No,Cable,368,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,129.25,1702.71,10.52,28.19,44.08,4,Very Unsatisfied,Stayed,Yes,1,56,51-60,4988,4500-5000,Dissatisfaction,Competitor had better devices
77,1,Male,64,No,Yes,No,4,United States,California,San Diego,92014,"34.76, -118.76",34.76,-118.76,Q3,No,3,14,None,Yes,47,No,DSL,745,No,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,68.97,2551.27,15.35,6.53,45.96,4,Neutral,Joined,No,1,22,61-70,3661,5000-5500,Attitude,Competitor made better offer
78,1,Male,29,No,Yes,Yes,0,United States,California,San Francisco,92020,"35.77, -119.77",35.77,-119.77,Q3,Yes,0,46,Offer C,Yes,49,Yes,DSL,488,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.89,4681.81,2.48,3.26,3.54,1,Satisfied,Joined,Yes,1,43,71-80,3836,5500-6000,Other,Competitor offered higher download speeds
79,1,Male,23,No,No,Yes,3,United States,California,San Francisco,92036,"36.78, -120.78",36.78,-120.78,Q3,No,4,64,Offer D,No,39,No,No,9,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,127.14,668.91,17.99,18.5,39.76,5,Very Unsatisfied,Stayed,No,0,60,81-90,5137,6000-6500,Dissatisfaction,Price too high
80,1,Female,79,No,No,Yes,3,United States,California,Los Angeles,92011,"37.79, -121.79",37.79,-121.79,Q3,Yes,2,31,Offer E,No,10,No,Cable,224,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,76.37,2587.93,5.54,27.3,14.31,3,Neutral,Stayed,No,1,82,91-100,4581,6500-7000,Other,Don't know
81,1,Female,47,Yes,No,No,3,United States,California,San Diego,92090,"33.80, -117.80",33.8,-117.8,Q3,Yes,2,16,Offer E,No,21,Yes,Fiber Optic,671,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,134.52,7837.97,19.62,19.57,10.41,4,Unsatisfied,Stayed,No,0,3,1-10,2762,2000-2500,Dissatisfaction,Product dissatisfaction
82,1,Male,75,No,Yes,Yes,1,United States,California,Los Angeles,92037,"34.81, -118.81",34.81,-118.81,Q3,Yes,1,28,Offer A,Yes,30,No,Fiber Optic,840,Yes,No,Yes,No,No,Yes,Yes,No,One Year,No,Credit Card,104.66,3715.15,6.84,8.49,14.88,5,Satisfied,Stayed,Yes,0,36,11-20,3100,2500-3000,Attitude,Product dissatisfaction
83,1,Female,46,Yes,Yes,No,0,United States,California,San Francisco,92026,"35.82, -119.82",35.82,-119.82,Q3,Yes,2,12,Offer C,Yes,47,No,Fiber Optic,710,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Mailed Check,117.69,4974.93,6.55,6.95,26.27,2,Very Satisfied,Churned,No,1,47,21-30,4220,3000-3500,Competitor,Competitor offered higher download speeds
84,1,Male,27,No,No,No,0,United States,California,Los Angeles,92007,"36.83, -120.83",36.83,-120.83,Q3,No,2,10,None,No,1,Yes,Cable,142,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,144.25,133.58,6.14,7.03,21.51,3,Very Unsatisfied,Stayed,No,0,40,31-40,4622,3500-4000,Competitor,Competitor made better offer
85,1,Female,53,No,Yes,No,3,United States,California,San Francisco,92070,"37.84, -121.84",37.84,-121.84,Q3,Yes,1,63,Offer D,Yes,46,Yes,Fiber Optic,91,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,113.91,3848.14,3.57,26.55,25.64,2,Very Unsatisfied,Stayed,Yes,0,8,41-50,4205,4000-4500,Other,Competitor made better offer
86,1,Female,51,No,No,Yes,0,United States,California,San Diego,92018,"33.85, -117.85",33.85,-117.85,Q3,No,3,25,Offer B,No,44,Yes,Fiber Optic,302,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,112.6,4058.92,5.59,24.17,0.66,1,Satisfied,Churned,No,1,21,51-60,5808,4500-5000,Attitude,Product dissatisfaction
87,1,Male,26,No,Yes,No,2,United States,California,San Francisco,92054,"34.86, -118.86",34.86,-118.86,Q3,No,0,39,Offer D,No,17,Yes,Cable,698,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,149.54,304.84,7.57,9.01,30.88,3,Satisfied,Stayed,Yes,1,2,61-70,5673,5000-5500,Price,Competitor made better offer
88,1,Female,42,No,Yes,No,4,United States,California,Los Angeles,92041,"35.87, -119.87",35.87,-119.87,Q3,Yes,1,62,Offer A,No,18,Yes,No,334,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,57.79,3885.61,2.93,5.98,15.9,1,Very Unsatisfied,Joined,No,1,41,71-80,6263,5500-6000,Attitude,Competitor had better devices
89,1,Male,27,No,No,Yes,3,United States,California,Los Angeles,92033,"36.88, -120.88",36.88,-120.88,Q3,Yes,0,14,Offer B,Yes,3,No,DSL,463,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,131.85,3384.33,1.56,22.92,30.69,4,Very Satisfied,Joined,Yes,1,83,81-90,2938,6000-6500,Price,Competitor offered more data
90,1,Female,69,No,No,No,1,United States,California,San Francisco,92010,"37.89, -121.89",37.89,-121.89,Q3,Yes,3,13,Offer A,No,44,No,No,910,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,94.28,564.8,17.94,2.32,14.45,4,Satisfied,Stayed,No,1,40,91-100,2725,6500-7000,Price,Service dissatisfaction
91,1,Female,35,Yes,No,Yes,0,United States,California,San Francisco,92060,"33.90, -117.90",33.9,-117.9,Q3,Yes,4,17,None,Yes,13,Yes,Fiber Optic,330,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,130.15,5216.77,18.03,20.35,7.26,5,Neutral,Churned,No,1,3,1-10,2210,2000-2500,Other,Competitor made better offer
92,1,Male,47,Yes,Yes,No,4,United States,California,San Francisco,92063,"34.91, -118.91",34.91,-118.91,Q3,Yes,2,64,Offer B,No,15,No,Fiber Optic,600,Yes,No,No,No,No,No,Yes,Yes,Two Year,No,Mailed Check,138.86,1120.08,16.18,7.65,29.56,1,Very Unsatisfied,Stayed,Yes,0,40,11-20,5766,2500-3000,Dissatisfaction,Product dissatisfaction
93,1,Female,32,Yes,Yes,Yes,0,United States,California,San Francisco,92028,"35.92, -119.92",35.92,-119.92,Q3,Yes,3,49,Offer D,Yes,33,No,Cable,228,No,No,No,Yes,No,Yes,Yes,No,Two Year,No,Mailed Check,142.32,1202.05,11.09,10.99,34.92,1,Very Unsatisfied,Joined,No,1,26,21-30,5888,3000-3500,Competitor,Competitor had better devices
94,1,Male,42,No,No,Yes,1,United States,California,Los Angeles,92092,"36.93, -120.93",36.93,-120.93,Q3,Yes,3,28,Offer B,Yes,10,Yes,Cable,536,Yes,No,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,124.76,5776.32,0.97,21.78,40.03,1,Unsatisfied,Churned,No,1,93,31-40,5592,3500-4000,Other,Competitor offered more data
95,1,Female,33,No,Yes,No,1,United States,California,San Diego,92042,"37.94, -121.94",37.94,-121.94,Q3,Yes,1,21,Offer C,No,24,No,No,828,No,No,No,No,Yes,No,No,Yes,One Year,No,Mailed Check,78.1,669.93,10.03,22.73,15.52,2,Neutral,Joined,No,1,37,41-50,3828,4000-4500,Competitor,Attitude of support person
96,1,Male,47,No,Yes,No,1,United States,California,San Diego,92030,"33.95, -117.95",33.95,-117.95,Q3,Yes,4,49,Offer A,No,22,No,No,28,Yes,Yes,No,No,No,No,Yes,No,Two Year,No,Credit Card,138.66,3559.33,16.99,25.42,40.57,3,Very Unsatisfied,Joined,Yes,1,49,51-60,2417,4500-5000,Attitude,Moved
97,1,Male,52,No,Yes,No,3,United States,California,San Francisco,92011,"34.96, -118.96",34.96,-118.96,Q3,Yes,4,63,Offer D,Yes,24,No,DSL,866,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,111.38,7205.48,13.24,11.14,9.7,3,Unsatisfied,Churned,Yes,0,1,61-70,4645,5000-5500,Attitude,Competitor had better devices
98,1,Male,70,No,No,Yes,4,United States,California,Los Angeles,92015,"35.97, -119.97",35.97,-119.97,Q3,No,3,27,Offer B,Yes,21,No,Fiber Optic,590,Yes,No,No,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,130.51,750.3,3.91,20.12,22.84,5,Very Unsatisfied,Joined,No,0,65,71-80,5385,5500-6000,Competitor,Price too high
99,1,Female,32,No,Yes,No,2,United States,California,San Francisco,92097,"36.98, -120.98",36.98,-120.98,Q3,Yes,0,20,Offer B,No,45,Yes,DSL,513,No,No,Yes,No,No,Yes,No,No,Two Year,No,Mailed Check,84.36,1998.11,6.5,21.91,15.54,4,Neutral,Joined,No,0,44,81-90,2391,6000-6500,Dissatisfaction,Don't know
100,1,Male,25,No,No,Yes,2,United States,California,San Francisco,92013,"37.99, -121.99",37.99,-121.99,Q3,Yes,3,9,Offer D,Yes,4,No,DSL,96,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,78.75,5353.78,0.21,2.19,9.71,4,Unsatisfied,Joined,Yes,0,78,91-100,5479,6500-7000,Dissatisfaction,Service dissatisfaction
101,1,Male,49,No,No,Yes,4,United States,California,San Diego,92028,"33.0, -117.0",33.0,-117.0,Q3,Yes,2,25,Offer B,Yes,36,Yes,No,905,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,59.59,2196.21,6.66,5.1,10.96,5,Very Satisfied,Stayed,Yes,1,86,1-10,6027,2000-2500,Dissatisfaction,Don't know
102,1,Male,49,No,No,No,0,United States,California,Los Angeles,92031,"34.1, -118.1",34.01,-118.01,Q3,No,3,2,Offer D,No,16,Yes,Fiber Optic,33,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,68.66,528.04,14.71,18.24,44.0,2,Unsatisfied,Stayed,Yes,0,78,11-20,5538,2500-3000,Price,Moved
103,1,Male,57,No,No,No,3,United States,California,San Diego,92088,"35.2, -119.2",35.02,-119.02,Q3,Yes,2,70,None,No,29,No,Fiber Optic,469,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,54.12,300.08,2.14,3.66,27.95,2,Unsatisfied,Joined,No,1,40,21-30,5455,3000-3500,Competitor,Product dissatisfaction
104,1,Male,50,Yes,Yes,Yes,0,United States,California,San Diego,92056,"36.3, -120.3",36.03,-120.03,Q3,No,2,38,None,Yes,36,Yes,No,274,No,No,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,102.57,6544.78,3.94,27.15,32.41,2,Very Unsatisfied,Joined,No,0,96,31-40,2977,3500-4000,Attitude,Attitude of support person
105,1,Female,49,Yes,Yes,Yes,4,United States,California,San Francisco,92006,"37.4, -121.4",37.04,-121.04,Q3,No,4,31,Offer A,Yes,34,Yes,No,973,No,Yes,No,No,Yes,No,No,No,One Year,Yes,Mailed Check,92.68,1681.18,16.76,27.71,36.94,1,Neutral,Stayed,No,1,84,41-50,5386,4000-4500,Price,Price too high
106,1,Female,66,No,Yes,No,1,United States,California,Los Angeles,92073,"33.5, -117.5",33.05,-117.05,Q3,Yes,4,6,None,No,29,No,Cable,370,Yes,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Mailed Check,67.47,3372.94,8.73,1.39,24.16,5,Unsatisfied,Churned,No,1,10,51-60,5730,4500-5000,Competitor,Competitor offered more data
107,1,Female,70,Yes,No,Yes,1,United States,California,Los Angeles,92022,"34.6, -118.6",34.06,-118.06,Q3,No,1,22,Offer E,Yes,8,Yes,No,226,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,68.66,2407.0,1.83,27.16,37.93,2,Neutral,Stayed,Yes,0,24,61-70,3785,5000-5500,Price,Price too high
108,1,Male,52,No,No,Yes,2,United States,California,San Francisco,92016,"35.7, -119.7",35.07,-119.07,Q3,No,3,29,Offer E,Yes,9,No,Fiber Optic,704,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Credit Card,56.37,4840.67,16.5,19.36,16.79,5,Very Unsatisfied,Churned,No,1,86,71-80,5735,5500-6000,Other,Service dissatisfaction
109,1,Female,55,Yes,Yes,Yes,3,United States,California,San Francisco,92020,"36.8, -120.8",36.08,-120.08,Q3,Yes,2,20,Offer E,No,37,No,No,726,Yes,No,Yes,Yes,No,No,Yes,Yes,One Year,No,Bank Withdrawal,123.79,3802.1,0.88,25.42,31.89,1,Satisfied,Stayed,Yes,1,88,81-90,2984,6000-6500,Attitude,Price too high
110,1,Male,73,No,No,No,3,United States,California,Los Angeles,92053,"37.9, -121.9",37.09,-121.09,Q3,No,1,46,Offer C,No,44,No,No,364,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Mailed Check,84.01,1484.55,18.81,16.35,8.23,4,Satisfied,Churned,No,1,5,91-100,4907,6500-7000,Attitude,Competitor offered higher download speeds
111,1,Male,53,No,No,Yes,0,United States,California,Los Angeles,92077,"33.10, -117.10",33.1,-117.1,Q3,Yes,0,14,Offer C,No,4,Yes,No,440,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,113.79,2006.74,17.27,22.36,8.73,2,Very Unsatisfied,Stayed,Yes,1,5,1-10,3114,2000-2500,Other,Product dissatisfaction
112,1,Male,64,No,Yes,No,3,United States,California,San Diego,92090,"34.11, -118.11",34.11,-118.11,Q3,Yes,4,2,Offer D,Yes,7,No,Cable,57,No,No,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,122.27,2543.2,5.34,4.06,32.3,1,Very Satisfied,Stayed,Yes,1,36,11-20,6286,2500-3000,Attitude,Don't know
113,1,Male,54,No,Yes,Yes,1,United States,California,San Francisco,92097,"35.12, -119.12",35.12,-119.12,Q3,Yes,1,51,None,No,1,No,No,815,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,140.23,3998.45,0.14,7.11,42.73,4,Satisfied,Joined,No,1,90,21-30,6177,3000-3500,Price,Moved
114,1,Male,59,No,Yes,No,1,United States,California,San Diego,92044,"36.13, -120.13",36.13,-120.13,Q3,Yes,3,33,Offer A,Yes,32,No,DSL,530,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,51.52,7408.5,14.83,3.83,7.54,5,Satisfied,Stayed,No,0,56,31-40,2189,3500-4000,Attitude,Service dissatisfaction
115,1,Male,22,No,Yes,Yes,4,United States,California,San Francisco,92062,"37.14, -121.14",37.14,-121.14,Q3,Yes,3,38,Offer D,Yes,20,Yes,DSL,932,No,No,No,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,66.35,2398.62,0.55,16.27,22.79,4,Unsatisfied,Churned,No,0,7,41-50,5073,4000-4500,Other,Competitor offered higher download speeds
116,1,Female,29,No,Yes,Yes,3,United States,California,San Francisco,92065,"33.15, -117.15",33.15,-117.15,Q3,Yes,1,22,Offer B,Yes,10,Yes,Cable,941,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,118.58,2431.03,6.92,15.18,23.02,5,Satisfied,Stayed,Yes,0,38,51-60,5939,4500-5000,Attitude,Competitor made better offer
117,1,Female,63,No,Yes,No,0,United States,California,San Diego,92063,"34.16, -118.16",34.16,-118.16,Q3,No,3,62,Offer C,No,38,Yes,DSL,303,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,130.47,615.69,2.79,22.93,48.59,4,Satisfied,Joined,Yes,1,34,61-70,5059,5000-5500,Dissatisfaction,Price too high
118,1,Male,26,No,No,No,1,United States,California,Los Angeles,92094,"35.17, -119.17",35.17,-119.17,Q3,No,4,27,Offer B,Yes,8,No,No,592,No,Yes,No,No,No,No,No,No,Two Year,No,Credit Card,127.89,1926.79,16.94,16.15,33.47,1,Neutral,Joined,No,1,50,71-80,4777,5500-6000,Other,Don't know
119,1,Female,45,No,Yes,Yes,1,United States,California,Los Angeles,92063,"36.18, -120.18",36.18,-120.18,Q3,No,2,11,Offer E,Yes,46,No,Cable,601,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,74.45,224.69,0.22,7.04,9.61,2,Satisfied,Joined,Yes,0,15,81-90,2844,6000-6500,Price,Price too high
120,1,Male,59,No,No,Yes,4,United States,California,Los Angeles,92011,"37.19, -121.19",37.19,-121.19,Q3,No,4,6,Offer B,No,26,No,DSL,625,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,143.97,250.85,17.19,4.63,8.21,2,Very Unsatisfied,Stayed,Yes,0,62,91-100,2083,6500-7000,Price,Competitor made better offer
121,1,Male,42,Yes,No,Yes,4,United States,California,San Diego,92098,"33.20, -117.20",33.2,-117.2,Q3,Yes,1,67,Offer C,No,8,Yes,DSL,713,No,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,62.04,6429.4,1.69,15.18,46.72,4,Very Satisfied,Stayed,Yes,0,39,1-10,2011,2000-2500,Dissatisfaction,Service dissatisfaction
122,1,Female,57,Yes,No,Yes,0,United States,California,San Francisco,92037,"34.21, -118.21",34.21,-118.21,Q3,No,3,18,Offer C,Yes,32,No,DSL,82,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,124.87,7104.85,19.19,3.81,43.79,2,Neutral,Stayed,No,0,37,11-20,2303,2500-3000,Other,Moved
123,1,Male,71,No,Yes,Yes,2,United States,California,San Diego,92073,"35.22, -119.22",35.22,-119.22,Q3,No,3,15,Offer C,No,31,Yes,Fiber Optic,258,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,51.45,4962.13,7.37,14.39,37.01,1,Unsatisfied,Stayed,No,1,28,21-30,2236,3000-3500,Competitor,Competitor offered more data
124,1,Female,55,Yes,Yes,Yes,2,United States,California,San Francisco,92075,"36.23, -120.23",36.23,-120.23,Q3,No,2,16,Offer A,Yes,16,Yes,Cable,878,Yes,No,Yes,No,No,No,Yes,No,One Year,No,Credit Card,92.38,1447.05,13.91,29.34,43.1,2,Very Satisfied,Churned,Yes,1,66,31-40,6415,3500-4000,Attitude,Moved
125,1,Male,39,Yes,Yes,Yes,2,United States,California,Los Angeles,92094,"37.24, -121.24",37.24,-121.24,Q3,Yes,3,3,Offer A,No,47,Yes,DSL,700,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.37,2221.12,18.81,9.58,34.21,2,Very Unsatisfied,Joined,Yes,1,92,41-50,2681,4000-4500,Price,Attitude of support person
126,1,Male,37,No,No,No,3,United States,California,San Diego,92020,"33.25, -117.25",33.25,-117.25,Q3,Yes,3,40,None,No,8,Yes,Fiber Optic,172,Yes,No,Yes,No,No,Yes,No,Yes,Two Year,No,Credit Card,147.55,609.32,0.84,14.41,34.48,2,Very Satisfied,Stayed,Yes,1,87,51-60,2309,4500-5000,Price,Product dissatisfaction
127,1,Male,56,No,Yes,No,2,United States,California,Los Angeles,92005,"34.26, -118.26",34.26,-118.26,Q3,No,2,68,Offer E,Yes,4,No,No,532,No,Yes,Yes,No,Yes,No,No,No,Two Year,No,Bank Withdrawal,137.71,4879.77,2.67,13.67,5.21,2,Satisfied,Stayed,No,0,8,61-70,2443,5000-5500,Attitude,Competitor offered higher download speeds
128,1,Female,21,Yes,Yes,No,1,United States,California,San Francisco,92004,"35.27, -119.27",35.27,-119.27,Q3,Yes,4,10,Offer B,Yes,33,No,No,838,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.9,4576.57,17.59,17.32,22.99,4,Very Satisfied,Stayed,No,1,47,71-80,3842,5500-6000,Price,Price too high
129,1,Male,76,No,No,Yes,1,United States,California,Los Angeles,92091,"36.28, -120.28",36.28,-120.28,Q3,Yes,3,69,Offer E,No,23,Yes,Cable,179,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,88.08,298.97,5.96,23.56,44.32,4,Satisfied,Stayed,No,0,29,81-90,5830,6000-6500,Attitude,Service dissatisfaction
130,1,Female,21,No,Yes,Yes,1,United States,California,San Diego,92082,"37.29, -121.29",37.29,-121.29,Q3,No,1,50,Offer D,Yes,41,No,DSL,224,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,72.51,3599.44,11.22,14.22,32.22,3,Very Satisfied,Joined,No,1,61,91-100,3251,6500-7000,Dissatisfaction,Competitor offered more data
131,1,Male,34,No,Yes,Yes,0,United States,California,San Francisco,92055,"33.30, -117.30",33.3,-117.3,Q3,Yes,2,32,None,Yes,38,No,Fiber Optic,117,Yes,Yes,Yes,Yes,No,Yes,No,No,Two Year,No,Mailed Check,141.31,5346.31,17.17,27.44,16.92,1,Unsatisfied,Joined,No,1,51,1-10,3552,2000-2500,Dissatisfaction,Price too high
132,1,Male,29,No,Yes,No,1,United States,California,San Francisco,92087,"34.31, -118.31",34.31,-118.31,Q3,No,1,44,None,No,19,No,Cable,65,No,Yes,No,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,82.89,2179.19,1.23,5.05,27.53,1,Very Unsatisfied,Joined,Yes,0,55,11-20,2218,2500-3000,Other,Competitor offered more data
133,1,Male,23,No,No,No,3,United States,California,San Diego,92018,"35.32, -119.32",35.32,-119.32,Q3,Yes,1,61,Offer A,Yes,5,Yes,Fiber Optic,42,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,89.13,5484.16,18.38,15.52,36.77,2,Very Unsatisfied,Churned,Yes,1,39,21-30,3529,3000-3500,Competitor,Product dissatisfaction
134,1,Female,58,No,Yes,No,1,United States,California,San Diego,92022,"36.33, -120.33",36.33,-120.33,Q3,Yes,3,48,Offer A,No,13,No,Fiber Optic,505,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,148.82,7557.64,8.46,29.86,5.33,5,Unsatisfied,Stayed,Yes,0,85,31-40,4425,3500-4000,Price,Competitor had better devices
135,1,Female,19,No,No,Yes,0,United States,California,San Francisco,92096,"37.34, -121.34",37.34,-121.34,Q3,No,4,55,Offer C,Yes,35,No,DSL,162,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,148.03,2478.87,12.67,21.04,15.84,3,Unsatisfied,Churned,No,1,56,41-50,2752,4000-4500,Competitor,Attitude of support person
136,1,Female,22,No,No,No,2,United States,California,San Francisco,92060,"33.35, -117.35",33.35,-117.35,Q3,No,3,30,Offer B,Yes,18,Yes,DSL,229,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,83.97,2720.32,3.1,16.77,29.49,2,Satisfied,Stayed,Yes,1,70,51-60,4064,4500-5000,Attitude,Don't know
137,1,Female,42,No,No,No,3,United States,California,San Diego,92042,"34.36, -118.36",34.36,-118.36,Q3,No,0,42,Offer E,No,43,No,Fiber Optic,867,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,52.64,389.51,18.5,0.16,22.69,4,Unsatisfied,Churned,Yes,0,57,61-70,2845,5000-5500,Other,Price too high
138,1,Male,78,No,Yes,Yes,2,United States,California,Los Angeles,92044,"35.37, -119.37",35.37,-119.37,Q3,Yes,2,21,Offer B,Yes,23,No,Fiber Optic,49,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,82.76,5670.85,17.03,13.07,24.83,1,Very Unsatisfied,Joined,No,1,97,71-80,4450,5500-6000,Price,Attitude of support person
139,1,Male,66,No,No,Yes,1,United States,California,San Francisco,92036,"36.38, -120.38",36.38,-120.38,Q3,No,1,8,Offer E,No,31,Yes,Fiber Optic,608,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,53.26,5425.06,9.71,23.34,29.28,2,Unsatisfied,Stayed,Yes,0,71,81-90,5505,6000-6500,Price,Don't know
140,1,Female,60,No,Yes,No,1,United States,California,San Francisco,92086,"37.39, -121.39",37.39,-121.39,Q3,Yes,1,18,None,No,23,Yes,No,740,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,112.29,7568.0,17.92,29.88,21.09,4,Unsatisfied,Joined,No,0,60,91-100,5938,6500-7000,Dissatisfaction,Attitude of support person
