CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents
717,1,Male,30,No,No,Yes,0
718,1,Female,40,No,Yes,Yes,2
719,1,Female,51,No,Yes,No,3
720,1,Female,58,Yes,Yes,No,3
721,1,Male,34,Yes,Yes,Yes,0
722,1,Male,33,No,Yes,No,0
723,1,Female,43,No,No,Yes,2
724,1,Female,22,Yes,Yes,No,2
725,1,Female,60,No,Yes,No,4
726,1,Female,27,No,No,No,2
727,1,Male,42,No,Yes,Yes,3
728,1,Female,46,No,No,Yes,2
729,1,Female,30,No,No,Yes,3
730,1,Male,33,No,Yes,No,1
731,1,Male,76,No,Yes,No,2
732,1,Female,73,No,No,No,1
733,1,Female,79,No,No,No,3
734,1,Female,58,No,No,No,1
735,1,Female,19,No,Yes,No,2
736,1,Male,49,No,No,Yes,1
737,1,Male,37,No,Yes,Yes,3
738,1,Female,23,Yes,No,Yes,0
739,1,Female,34,Yes,Yes,Yes,1
740,1,Female,22,No,Yes,Yes,2
741,1,Female,34,No,No,No,4
742,1,Male,76,No,Yes,No,4
743,1,Female,31,Yes,No,No,2
744,1,Female,60,No,Yes,Yes,4
745,1,Female,34,No,Yes,No,0
746,1,Male,54,Yes,No,No,0
747,1,Male,57,No,Yes,Yes,3
748,1,Female,62,No,Yes,No,2
749,1,Male,39,No,No,No,1
750,1,Female,21,No,No,No,3
751,1,Male,59,No,Yes,Yes,3
752,1,Female,78,No,No,Yes,1
753,1,Male,25,Yes,Yes,No,3
754,1,Male,62,Yes,No,No,2
755,1,Female,71,No,Yes,Yes,2
756,1,Male,40,No,No,No,2
757,1,Female,29,Yes,No,No,2
758,1,Female,32,No,Yes,Yes,1
759,1,Female,44,No,Yes,Yes,3
760,1,Female,26,Yes,No,No,0
761,1,Female,72,No,Yes,Yes,1
762,1,Male,41,Yes,Yes,No,1
763,1,Female,24,No,No,Yes,4
764,1,Male,70,Yes,No,No,3
765,1,Male,18,No,Yes,No,2
766,1,Male,36,No,No,Yes,0
767,1,Male,45,No,Yes,No,3
768,1,Female,25,Yes,Yes,Yes,4
769,1,Male,26,Yes,No,Yes,4
770,1,Male,64,No,No,Yes,1
771,1,Male,47,No,No,Yes,3
772,1,Male,39,Yes,No,No,1
773,1,Male,47,No,No,Yes,1
774,1,Female,59,No,Yes,No,2
775,1,Female,73,No,No,No,0
776,1,Male,71,No,No,No,4
777,1,Female,31,No,Yes,No,4
778,1,Male,55,No,No,Yes,0
779,1,Male,58,No,No,Yes,2
780,1,Female,36,No,No,Yes,2
781,1,Female,19,No,No,Yes,3
782,1,Female,75,No,No,Yes,0
783,1,Male,35,Yes,Yes,No,2
784,1,Female,58,No,Yes,Yes,0
785,1,Male,51,No,No,No,3
786,1,Male,57,No,Yes,No,4
787,1,Male,69,No,No,No,0
788,1,Male,78,No,Yes,No,0
789,1,Female,79,No,Yes,Yes,2
790,1,Female,76,Yes,Yes,Yes,0
791,1,Female,21,No,Yes,No,3
792,1,Male,36,No,No,Yes,4
793,1,Male,78,No,No,Yes,3
794,1,Female,64,No,No,Yes,3
795,1,Female,45,No,No,No,1
796,1,Female,52,No,No,Yes,4
797,1,Female,55,No,Yes,Yes,1
798,1,Female,70,No,Yes,Yes,0
799,1,Male,54,Yes,Yes,Yes,1
800,1,Male,29,No,No,Yes,3
801,1,Female,50,No,Yes,Yes,0
802,1,Female,78,No,No,No,0
803,1,Male,36,No,Yes,No,4
804,1,Female,28,No,No,No,3
805,1,Female,56,No,No,Yes,3
806,1,Male,37,No,No,No,4
807,1,Male,43,No,No,Yes,0
808,1,Female,67,No,No,Yes,4
809,1,Male,71,No,Yes,No,0
810,1,Female,55,No,No,No,3
811,1,Male,26,No,No,Yes,3
812,1,Female,36,Yes,Yes,No,1
813,1,Male,62,No,Yes,No,0
814,1,Female,75,Yes,Yes,Yes,3
815,1,Female,51,No,Yes,No,3
816,1,Female,38,Yes,Yes,Yes,0
817,1,Male,27,No,Yes,Yes,1
818,1,Female,24,No,No,No,2
819,1,Female,38,Yes,No,Yes,4
820,1,Female,45,No,No,No,4
821,1,Female,74,Yes,No,No,0
822,1,Female,33,No,Yes,Yes,3
823,1,Male,53,No,Yes,Yes,3
824,1,Male,53,No,No,Yes,4
825,1,Female,27,No,No,Yes,0
826,1,Male,24,Yes,No,No,2
827,1,Male,72,Yes,Yes,No,2
828,1,Female,42,Yes,No,No,3
829,1,Male,48,Yes,Yes,Yes,3
830,1,Female,69,No,Yes,No,1
831,1,Male,50,No,Yes,Yes,0
832,1,Male,36,Yes,Yes,No,4
833,1,Male,26,No,No,Yes,0
834,1,Female,33,No,Yes,Yes,2
835,1,Female,21,No,No,Yes,4
836,1,Male,42,Yes,Yes,No,4
837,1,Female,62,No,Yes,No,1
838,1,Male,61,No,No,Yes,3
839,1,Female,77,No,Yes,Yes,1
840,1,Female,78,No,Yes,No,1
841,1,Female,74,No,No,No,0
842,1,Male,56,No,No,No,0
843,1,Male,70,No,No,No,1
844,1,Male,79,No,Yes,Yes,1
845,1,Male,63,No,Yes,No,0
846,1,Male,57,Yes,No,Yes,3
847,1,Female,41,No,No,No,2
848,1,Female,28,No,Yes,No,4
849,1,Male,67,No,Yes,Yes,1
850,1,Male,79,Yes,No,Yes,3
851,1,Female,28,No,No,Yes,0
852,1,Female,73,No,No,Yes,3
853,1,Male,66,No,No,Yes,4
854,1,Male,76,Yes,No,Yes,0
855,1,Female,76,No,No,Yes,4
856,1,Female,49,No,No,No,0
857,1,Female,75,Yes,No,Yes,4
858,1,Female,23,Yes,Yes,Yes,0
859,1,Male,57,Yes,Yes,Yes,0
860,1,Male,19,No,Yes,Yes,4
861,1,Male,19,Yes,No,No,1
862,1,Female,49,No,Yes,Yes,0
863,1,Male,21,Yes,Yes,Yes,4
864,1,Male,64,No,Yes,Yes,3
865,1,Male,46,No,No,No,1
866,1,Male,75,No,No,Yes,3
867,1,Female,38,No,No,Yes,3
868,1,Female,79,No,No,No,3
869,1,Male,61,No,Yes,Yes,0
870,1,Female,71,Yes,Yes,Yes,0
871,1,Female,52,No,Yes,No,4
872,1,Female,20,No,No,No,2
873,1,Male,44,No,Yes,No,1
874,1,Male,32,No,Yes,No,0
875,1,Female,37,No,Yes,Yes,3
876,1,Male,65,No,No,No,0
877,1,Female,66,No,Yes,No,2
878,1,Female,28,No,No,No,2
879,1,Female,46,No,No,Yes,3
880,1,Female,43,No,Yes,No,3
881,1,Male,76,No,Yes,No,4
882,1,Female,77,Yes,No,Yes,0
883,1,Female,56,Yes,No,Yes,0
884,1,Male,57,Yes,No,No,1
885,1,Male,55,No,No,Yes,4
886,1,Female,28,No,No,Yes,0
887,1,Female,63,No,No,Yes,4
888,1,Male,62,No,Yes,Yes,1
889,1,Male,27,Yes,Yes,Yes,0
890,1,Male,24,No,Yes,No,4
891,1,Male,22,No,No,No,4
892,1,Male,50,No,Yes,Yes,2
893,1,Female,39,Yes,No,No,0
894,1,Female,36,No,Yes,Yes,0
895,1,Female,79,No,No,Yes,3
896,1,Male,38,No,Yes,No,2
897,1,Male,67,No,No,Yes,2
898,1,Female,52,Yes,Yes,Yes,0
899,1,Male,70,Yes,No,Yes,2
900,1,Female,26,Yes,Yes,Yes,1
901,1,Male,33,No,Yes,No,1
902,1,Male,26,No,No,No,3
903,1,Male,66,No,No,Yes,2
904,1,Female,23,No,Yes,Yes,1
905,1,Female,30,No,Yes,Yes,1
906,1,Male,48,No,No,Yes,0
907,1,Female,73,No,No,Yes,1
908,1,Male,74,No,No,Yes,4
909,1,Female,79,No,Yes,Yes,0
910,1,Female,21,No,Yes,No,4
911,1,Male,37,Yes,No,No,3
912,1,Male,71,No,No,Yes,2
913,1,Female,39,No,Yes,Yes,0
914,1,Female,79,No,No,Yes,4
915,1,Female,57,Yes,Yes,No,1
916,1,Female,32,No,Yes,Yes,4
917,1,Male,74,No,No,No,4
918,1,Female,70,No,No,Yes,1
919,1,Female,44,No,No,Yes,1
920,1,Male,39,Yes,No,Yes,4
921,1,Female,45,No,No,No,1
922,1,Female,73,No,Yes,No,2
923,1,Male,74,No,Yes,No,4
924,1,Female,32,No,Yes,No,3
925,1,Female,31,Yes,Yes,Yes,0
926,1,Male,33,No,Yes,Yes,0
927,1,Male,38,No,Yes,Yes,0
928,1,Female,57,No,Yes,No,3
929,1,Female,34,No,Yes,Yes,1
930,1,Male,75,Yes,No,Yes,1
931,1,Male,59,No,No,Yes,0
932,1,Female,48,No,No,Yes,3
933,1,Female,63,Yes,No,No,2
934,1,Male,55,No,Yes,No,2
935,1,Female,58,No,No,Yes,0
936,1,Male,19,No,No,Yes,1
937,1,Female,42,No,Yes,No,0
938,1,Male,46,No,Yes,No,0
939,1,Female,23,No,No,No,4
940,1,Female,27,No,Yes,Yes,1
941,1,Female,50,No,Yes,No,4
942,1,Female,28,No,Yes,No,2
943,1,Male,65,No,No,Yes,1
944,1,Male,54,Yes,Yes,Yes,2
945,1,Male,35,No,Yes,No,3
946,1,Female,58,No,No,Yes,1
947,1,Female,33,No,Yes,Yes,2
948,1,Female,69,Yes,Yes,No,0
949,1,Female,49,Yes,Yes,No,3
950,1,Male,71,No,No,Yes,2
951,1,Male,41,No,Yes,No,0
952,1,Female,39,No,No,Yes,1
953,1,Female,47,No,No,No,3
954,1,Male,65,Yes,No,Yes,0
955,1,Male,49,Yes,Yes,Yes,3
956,1,Female,28,No,No,No,0
957,1,Male,42,No,Yes,No,3
958,1,Male,61,No,No,Yes,1
959,1,Female,23,No,No,Yes,3
960,1,Male,18,No,Yes,No,4
961,1,Male,52,No,No,No,3
962,1,Male,56,No,Yes,Yes,3
963,1,Male,36,No,Yes,No,2
964,1,Female,78,No,No,Yes,4
965,1,Female,35,No,No,Yes,3
966,1,Female,78,No,Yes,Yes,4
967,1,Female,63,No,Yes,Yes,2
968,1,Female,32,No,Yes,No,1
969,1,Female,77,No,Yes,Yes,2
970,1,Male,65,No,No,Yes,1
971,1,Male,27,No,No,Yes,3
972,1,Male,75,No,No,Yes,0
973,1,Male,39,No,No,No,1
974,1,Male,34,No,Yes,Yes,1
975,1,Male,39,No,Yes,Yes,3
976,1,Female,38,No,Yes,Yes,3
977,1,Female,39,Yes,No,No,0
978,1,Female,73,No,No,Yes,2
979,1,Female,78,No,No,No,3
980,1,Male,39,Yes,Yes,No,4
981,1,Male,72,No,Yes,Yes,3
982,1,Female,29,Yes,No,No,1
983,1,Male,40,No,No,Yes,1
984,1,Male,62,Yes,Yes,No,2
985,1,Female,69,Yes,No,No,3
986,1,Male,71,No,Yes,No,2
987,1,Male,44,No,Yes,No,3
988,1,Female,43,No,Yes,No,1
989,1,Female,34,Yes,Yes,Yes,2
990,1,Male,23,Yes,Yes,Yes,3
991,1,Male,59,No,No,No,0
992,1,Male,28,No,No,No,0
993,1,Female,74,No,Yes,No,2
994,1,Male,62,No,No,Yes,3
995,1,Male,48,Yes,Yes,Yes,1
996,1,Female,62,No,Yes,No,0
997,1,Male,61,No,Yes,Yes,1
998,1,Male,57,No,No,Yes,1
999,1,Female,61,No,Yes,Yes,1
1000,1,Female,56,No,No,No,3
1001,1,Male,26,No,No,Yes,4
1002,1,Male,63,No,Yes,Yes,0
1003,1,Female,75,Yes,Yes,Yes,2
1004,1,Male,71,No,No,Yes,2
1005,1,Female,65,No,Yes,No,1
1006,1,Male,68,No,Yes,No,1
1007,1,Male,22,Yes,No,No,3
1008,1,Male,30,No,Yes,No,2
1009,1,Female,26,No,No,No,4
1010,1,Female,41,No,Yes,Yes,2
1011,1,Male,75,No,No,No,4
1012,1,Male,48,No,No,No,1
1013,1,Female,43,No,No,No,3
1014,1,Female,57,No,No,No,2
1015,1,Male,59,No,Yes,No,1
1016,1,Male,75,Yes,No,No,3
1017,1,Female,34,No,Yes,No,2
1018,1,Male,21,Yes,Yes,Yes,0
1019,1,Female,74,No,No,Yes,1
1020,1,Male,55,No,No,No,2
1021,1,Male,54,No,Yes,Yes,2
1022,1,Female,59,No,No,Yes,3
1023,1,Male,58,No,Yes,No,4
1024,1,Male,68,No,Yes,No,3
1025,1,Male,71,No,Yes,Yes,4
1026,1,Female,25,No,Yes,Yes,0
1027,1,Male,29,No,Yes,Yes,4
1028,1,Male,75,No,No,Yes,3
1029,1,Female,32,Yes,No,No,0
1030,1,Male,31,No,No,Yes,0
1031,1,Female,25,No,No,Yes,4
1032,1,Male,42,No,No,No,0
1033,1,Female,26,Yes,Yes,No,4
1034,1,Male,48,No,No,Yes,1
1035,1,Female,47,No,Yes,No,4
1036,1,Female,70,Yes,Yes,Yes,2
1037,1,Female,42,No,Yes,Yes,1
1038,1,Female,64,No,No,No,3
1039,1,Male,47,No,No,Yes,2
1040,1,Female,34,Yes,Yes,No,2
1041,1,Male,41,No,No,Yes,1
1042,1,Male,19,No,No,No,0
1043,1,Female,42,No,Yes,Yes,4
1044,1,Male,45,No,Yes,No,1
1045,1,Female,66,No,Yes,No,4
1046,1,Male,44,No,No,No,1
1047,1,Female,26,No,No,Yes,2
1048,1,Male,68,No,No,No,0
1049,1,Male,42,No,Yes,Yes,2
1050,1,Male,72,No,Yes,Yes,2
1051,1,Male,61,Yes,Yes,No,0
1052,1,Male,48,No,No,Yes,4
1053,1,Male,55,No,No,No,1
1054,1,Male,65,No,Yes,Yes,4
1055,1,Female,49,No,No,Yes,1
1056,1,Female,29,No,No,Yes,4
1057,1,Female,76,No,Yes,No,2
1058,1,Female,60,No,Yes,Yes,1
1059,1,Male,35,No,Yes,Yes,4
1060,1,Male,58,No,No,Yes,2
1061,1,Male,29,No,No,No,1
1062,1,Male,78,No,No,Yes,2
1063,1,Female,36,Yes,Yes,No,3
1064,1,Female,45,No,No,No,4
1065,1,Female,39,No,Yes,Yes,1
1066,1,Male,32,No,Yes,No,2
1067,1,Male,69,No,No,No,2
1068,1,Male,25,No,No,No,4
1069,1,Male,77,Yes,No,Yes,3
1070,1,Female,24,No,No,No,1
1071,1,Male,62,No,No,Yes,4
1072,1,Female,38,No,No,Yes,4
1073,1,Male,19,No,No,Yes,3
1074,1,Male,54,No,No,Yes,1
1075,1,Female,50,No,No,Yes,2
1076,1,Female,25,No,No,Yes,0
1077,1,Male,57,No,No,No,0
1078,1,Male,23,No,No,Yes,1
1079,1,Male,42,Yes,No,No,0
1080,1,Male,31,No,Yes,Yes,0
1081,1,Female,32,No,Yes,Yes,3
1082,1,Male,77,No,Yes,Yes,3
1083,1,Female,39,No,No,No,4
1084,1,Female,27,No,No,No,3
1085,1,Male,74,No,Yes,Yes,0
1086,1,Female,62,Yes,No,No,4
1087,1,Male,43,No,No,Yes,2
1088,1,Female,62,No,No,Yes,0
1089,1,Male,31,No,No,No,4
1090,1,Male,23,No,No,No,3
1091,1,Female,59,No,Yes,Yes,1
1092,1,Male,62,No,Yes,Yes,1
1093,1,Female,61,No,Yes,Yes,0
1094,1,Female,44,No,Yes,No,4
1095,1,Female,61,No,No,No,3
1096,1,Male,48,No,No,Yes,0
1097,1,Female,41,No,Yes,Yes,2
1098,1,Female,50,No,No,No,1
1099,1,Male,49,Yes,No,Yes,0
1100,1,Female,29,No,Yes,Yes,2
1101,1,Male,32,No,Yes,Yes,0
1102,1,Male,36,No,No,No,1
1103,1,Male,76,No,No,No,4
1104,1,Male,71,No,No,Yes,4
1105,1,Male,23,No,No,No,1
1106,1,Male,20,No,No,No,3
1107,1,Female,72,No,Yes,Yes,3
1108,1,Male,76,Yes,Yes,Yes,2
1109,1,Female,60,No,No,Yes,4
1110,1,Female,77,No,No,Yes,3
1111,1,Male,39,No,No,Yes,2
1112,1,Female,37,Yes,Yes,Yes,0
1113,1,Male,54,Yes,Yes,Yes,4
1114,1,Male,28,No,Yes,No,0
1115,1,Male,56,No,Yes,Yes,1
1116,1,Male,54,No,No,Yes,0
1117,1,Male,48,No,No,No,1
1118,1,Male,59,No,No,No,0
1119,1,Female,35,No,Yes,Yes,4
1120,1,Female,48,Yes,Yes,Yes,3
1121,1,Female,38,No,Yes,No,1
1122,1,Male,40,No,Yes,No,2
1123,1,Female,65,No,No,Yes,0
1124,1,Male,37,Yes,Yes,No,0
1125,1,Male,36,No,Yes,Yes,0
1126,1,Male,26,No,Yes,Yes,3
1127,1,Male,77,No,No,No,4
1128,1,Female,69,No,Yes,No,1
1129,1,Female,54,Yes,No,Yes,4
1130,1,Male,43,No,Yes,Yes,3
1131,1,Female,43,No,No,No,0
1132,1,Female,39,No,No,Yes,2
1133,1,Male,62,No,No,Yes,0
1134,1,Female,65,No,Yes,Yes,4
1135,1,Male,63,No,No,Yes,4
1136,1,Female,76,No,No,No,0
1137,1,Male,70,No,Yes,No,4
1138,1,Female,59,No,Yes,No,1
1139,1,Female,44,No,No,No,2
1140,1,Male,44,No,No,No,2
1141,1,Female,58,No,Yes,Yes,3
1142,1,Male,22,No,No,No,0
1143,1,Female,21,No,Yes,Yes,2
1144,1,Female,48,Yes,No,No,0
1145,1,Male,30,Yes,Yes,No,1
1146,1,Male,37,No,No,No,2
1147,1,Male,35,No,Yes,Yes,2
1148,1,Female,42,No,Yes,No,0
1149,1,Female,37,No,Yes,No,2
1150,1,Male,40,No,Yes,No,0
1151,1,Male,78,Yes,No,Yes,2
1152,1,Male,42,No,No,Yes,3
1153,1,Male,25,No,Yes,Yes,0
1154,1,Male,22,Yes,Yes,No,1
1155,1,Female,78,Yes,No,Yes,4
1156,1,Female,77,No,No,No,1
1157,1,Male,56,Yes,Yes,No,2
1158,1,Female,52,No,Yes,Yes,0
1159,1,Female,28,No,Yes,No,4
1160,1,Female,23,No,Yes,No,1
1161,1,Female,52,No,No,No,4
1162,1,Female,23,No,No,Yes,2
1163,1,Female,46,No,Yes,No,3
1164,1,Male,35,No,Yes,No,3
1165,1,Female,39,No,Yes,Yes,0
1166,1,Male,21,No,No,Yes,1
1167,1,Male,63,No,No,Yes,0
1168,1,Male,78,No,No,No,3
1169,1,Male,44,No,Yes,Yes,3
1170,1,Female,60,No,Yes,No,1
1171,1,Female,23,No,No,Yes,1
1172,1,Male,52,No,No,No,2
1173,1,Female,48,No,No,No,3
1174,1,Male,46,No,Yes,Yes,3
1175,1,Male,50,No,Yes,No,0
1176,1,Female,55,No,No,Yes,3
1177,1,Female,50,No,Yes,No,3
1178,1,Male,67,No,No,No,1
1179,1,Female,77,No,No,No,3
1180,1,Male,53,No,No,No,4
1181,1,Female,60,No,Yes,No,2
1182,1,Male,26,No,Yes,No,0
1183,1,Male,42,Yes,Yes,Yes,0
1184,1,Female,69,No,Yes,No,0
1185,1,Male,37,No,Yes,No,3
1186,1,Male,63,No,Yes,No,1
1187,1,Female,39,No,No,No,4
1188,1,Female,18,No,Yes,No,3
1189,1,Male,48,Yes,Yes,Yes,3
1190,1,Female,32,No,Yes,Yes,2
1191,1,Female,26,No,Yes,No,0
1192,1,Female,18,No,No,No,0
1193,1,Female,60,No,Yes,No,2
1194,1,Female,75,No,Yes,No,4
1195,1,Female,66,Yes,Yes,Yes,2
1196,1,Female,36,No,Yes,Yes,3
1197,1,Male,24,No,No,Yes,4
1198,1,Male,21,No,No,Yes,0
1199,1,Female,35,No,No,No,1
1200,1,Male,43,No,Yes,Yes,0
1201,1,Female,77,No,Yes,Yes,0
1202,1,Male,24,No,Yes,Yes,4
1203,1,Female,69,No,Yes,No,4
1204,1,Male,27,No,Yes,Yes,1
1205,1,Male,27,No,Yes,Yes,1
1206,1,Female,62,Yes,No,No,2
1207,1,Male,56,No,No,Yes,2
1208,1,Female,41,No,No,Yes,4
1209,1,Female,65,No,Yes,Yes,4
1210,1,Female,41,No,No,Yes,2
1211,1,Female,46,No,Yes,No,4
1212,1,Male,65,No,Yes,No,2
1213,1,Male,62,No,No,No,1
1214,1,Female,73,No,Yes,Yes,4
1215,1,Male,57,No,Yes,Yes,4
1216,1,Female,57,No,Yes,No,4
1217,1,Female,27,Yes,No,No,2
1218,1,Male,60,No,No,Yes,4
1219,1,Female,78,No,Yes,No,1
1220,1,Male,65,No,No,Yes,0
1221,1,Male,78,No,No,Yes,0
1222,1,Male,20,No,Yes,Yes,0
1223,1,Female,59,No,Yes,Yes,2
1224,1,Female,77,No,Yes,Yes,3
1225,1,Male,53,No,Yes,Yes,1
1226,1,Female,58,No,Yes,Yes,1
1227,1,Male,76,No,No,Yes,4
1228,1,Male,58,No,No,No,1
1229,1,Female,65,No,Yes,No,0
1230,1,Female,33,No,Yes,Yes,0
1231,1,Female,29,Yes,No,Yes,2
1232,1,Female,41,No,No,No,3
1233,1,Male,43,No,No,No,1
1234,1,Female,27,No,No,No,3
1235,1,Male,26,No,Yes,Yes,4
1236,1,Female,38,No,No,Yes,4
1237,1,Female,43,No,Yes,Yes,1
1238,1,Male,25,No,No,Yes,3
1239,1,Male,34,No,No,No,2
1240,1,Male,39,Yes,Yes,No,0
1241,1,Male,68,No,No,Yes,4
1242,1,Male,43,No,Yes,Yes,4
1243,1,Female,47,No,No,No,2
1244,1,Male,69,No,No,Yes,0
1245,1,Female,72,Yes,No,No,1
1246,1,Male,78,No,Yes,Yes,2
1247,1,Male,47,No,No,No,2
1248,1,Female,39,No,Yes,No,4
1249,1,Male,62,No,Yes,Yes,3
1250,1,Male,76,No,Yes,No,1
1251,1,Female,55,No,Yes,No,4
1252,1,Female,78,No,No,No,2
1253,1,Female,44,Yes,Yes,No,1
1254,1,Female,50,No,No,No,4
1255,1,Female,76,No,No,No,4
1256,1,Male,36,No,Yes,Yes,4
1257,1,Male,72,No,No,No,4
1258,1,Female,22,No,No,No,3
1259,1,Female,28,No,No,Yes,4
1260,1,Male,30,Yes,No,No,1
1261,1,Female,36,No,No,Yes,0
1262,1,Male,63,Yes,Yes,Yes,3
1263,1,Female,28,No,No,No,0
1264,1,Male,64,No,No,No,4
1265,1,Female,51,No,No,Yes,1
1266,1,Male,19,No,Yes,Yes,2
1267,1,Female,72,No,Yes,Yes,0
1268,1,Male,54,No,Yes,No,3
1269,1,Male,67,No,Yes,Yes,1
1270,1,Male,61,No,No,No,0
1271,1,Male,20,No,Yes,Yes,3
1272,1,Male,45,Yes,Yes,Yes,0
1273,1,Female,63,No,Yes,Yes,3
1274,1,Female,74,Yes,Yes,Yes,2
1275,1,Male,33,No,No,No,2
1276,1,Female,37,No,Yes,Yes,2
1277,1,Female,57,No,Yes,No,3
1278,1,Male,45,No,Yes,Yes,3
1279,1,Male,33,No,No,Yes,4
1280,1,Male,35,No,No,No,4
1281,1,Female,65,No,No,No,4
1282,1,Female,42,No,Yes,No,0
1283,1,Female,20,Yes,No,Yes,1
1284,1,Female,27,No,No,Yes,1
1285,1,Female,26,No,Yes,No,1
1286,1,Male,58,No,No,Yes,2
1287,1,Male,78,No,Yes,No,2
1288,1,Male,71,No,No,Yes,0
1289,1,Female,36,No,No,Yes,4
1290,1,Male,48,No,Yes,Yes,4
1291,1,Female,53,No,No,Yes,1
1292,1,Female,59,No,Yes,No,1
1293,1,Male,77,No,No,No,0
1294,1,Female,18,No,Yes,Yes,2
1295,1,Female,71,No,No,Yes,1
1296,1,Male,57,No,No,No,3
1297,1,Female,53,No,Yes,Yes,1
1298,1,Female,48,No,Yes,Yes,4
1299,1,Female,75,No,Yes,No,2
1300,1,Male,54,No,No,Yes,2
1301,1,Male,28,No,No,No,2
1302,1,Male,69,No,No,Yes,2
1303,1,Female,39,No,No,Yes,1
1304,1,Male,45,No,No,Yes,2
1305,1,Female,39,No,No,Yes,4
1306,1,Female,21,No,No,No,0
1307,1,Female,45,No,No,Yes,3
1308,1,Female,37,No,No,Yes,1
1309,1,Female,44,Yes,Yes,Yes,3
1310,1,Male,31,No,No,No,0
1311,1,Male,37,Yes,No,No,2
1312,1,Female,32,No,Yes,No,2
1313,1,Female,49,No,No,No,3
1314,1,Male,68,No,Yes,Yes,3
1315,1,Male,74,Yes,No,No,3
1316,1,Female,33,No,Yes,Yes,4
1317,1,Male,45,No,No,No,3
1318,1,Male,48,No,Yes,Yes,1
1319,1,Male,35,No,Yes,Yes,1
1320,1,Male,36,Yes,Yes,No,2
1321,1,Female,79,Yes,Yes,Yes,0
1322,1,Female,33,No,No,Yes,1
1323,1,Female,67,No,Yes,No,0
1324,1,Female,20,No,No,Yes,0
1325,1,Male,72,No,Yes,No,1
1326,1,Female,22,No,No,Yes,0
1327,1,Female,47,No,No,Yes,2
1328,1,Female,30,No,No,Yes,2
1329,1,Female,33,No,Yes,Yes,2
1330,1,Female,61,No,Yes,Yes,3
1331,1,Female,38,No,Yes,Yes,3
1332,1,Female,42,Yes,No,Yes,1
1333,1,Female,66,No,Yes,Yes,4
1334,1,Male,65,No,Yes,No,0
1335,1,Female,71,No,Yes,No,0
1336,1,Male,43,No,No,No,2
1337,1,Male,61,No,No,No,2
1338,1,Male,58,No,No,No,1
1339,1,Male,41,No,Yes,No,0
1340,1,Female,79,No,No,No,4
1341,1,Male,57,No,Yes,Yes,1
1342,1,Female,27,Yes,Yes,No,0
1343,1,Female,25,No,No,Yes,0
1344,1,Female,23,No,Yes,Yes,3
1345,1,Male,74,Yes,No,Yes,0
1346,1,Female,62,No,Yes,Yes,2
1347,1,Female,43,No,No,Yes,3
1348,1,Male,48,No,No,Yes,2
1349,1,Male,76,No,No,No,4
1350,1,Male,42,Yes,Yes,No,1
1351,1,Male,34,No,No,Yes,2
1352,1,Female,49,No,No,Yes,3
1353,1,Female,76,No,Yes,No,0
1354,1,Female,61,No,Yes,Yes,3
1355,1,Male,59,No,Yes,Yes,3
1356,1,Male,41,No,No,No,0
1357,1,Male,35,No,No,No,3
1358,1,Male,49,No,No,Yes,0
1359,1,Female,21,No,Yes,Yes,4
1360,1,Male,28,No,No,Yes,4
1361,1,Female,41,No,No,No,1
1362,1,Female,56,Yes,No,Yes,0
1363,1,Male,23,Yes,No,No,0
1364,1,Male,34,No,No,Yes,0
1365,1,Female,40,No,Yes,Yes,1
1366,1,Male,40,No,Yes,Yes,2
1367,1,Male,37,Yes,Yes,Yes,2
1368,1,Female,26,No,No,Yes,0
1369,1,Male,53,Yes,No,Yes,1
1370,1,Male,41,No,No,No,3
1371,1,Male,32,Yes,Yes,No,3
1372,1,Female,23,No,No,No,3
1373,1,Male,60,No,Yes,No,2
1374,1,Female,67,No,No,Yes,4
1375,1,Female,68,No,No,Yes,3
1376,1,Female,35,No,Yes,Yes,0
1377,1,Female,23,No,No,No,0
1378,1,Male,66,No,No,No,3
1379,1,Female,59,No,Yes,Yes,3
1380,1,Male,51,No,Yes,Yes,0
1381,1,Female,21,No,No,No,0
1382,1,Female,33,Yes,No,Yes,2
1383,1,Male,61,Yes,No,No,4
1384,1,Female,65,No,No,No,3
1385,1,Male,47,No,Yes,No,1
1386,1,Female,46,No,Yes,Yes,3
1387,1,Female,43,No,Yes,Yes,3
1388,1,Male,45,No,No,Yes,2
1389,1,Male,64,No,Yes,Yes,2
1390,1,Male,42,No,Yes,Yes,4
1391,1,Male,59,No,No,No,2
1392,1,Female,75,No,Yes,No,3
1393,1,Female,32,No,Yes,Yes,2
1394,1,Female,79,No,No,No,0
1395,1,Male,64,No,No,Yes,4
1396,1,Female,31,Yes,No,No,0
1397,1,Female,65,Yes,No,No,4
1398,1,Female,32,No,Yes,No,1
1399,1,Female,60,No,No,No,1
1400,1,Male,35,No,No,No,0
1401,1,Female,66,Yes,Yes,Yes,1
1402,1,Male,58,Yes,No,Yes,1
1403,1,Male,63,No,Yes,No,3
1404,1,Male,26,No,Yes,No,3
1405,1,Male,47,No,Yes,No,0
1406,1,Male,56,Yes,No,Yes,0
1407,1,Female,21,No,Yes,No,3
1408,1,Female,64,Yes,Yes,No,0
1409,1,Male,47,No,No,Yes,3
1410,1,Male,21,No,Yes,No,1
1411,1,Male,19,No,No,No,4
1412,1,Female,47,Yes,No,No,1
1413,1,Male,58,No,No,Yes,3
