CustomerID,Count,Quarter,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
253,1,Q3,3,Neutral,Churned,No,0,89,21-30,4300,3000-3500,Dissatisfaction,Service dissatisfaction
254,1,Q3,3,Very Satisfied,Churned,No,0,19,31-40,2493,3500-4000,Attitude,Don't know
255,1,Q3,4,Satisfied,Churned,No,0,90,41-50,5383,4000-4500,Price,Price too high
256,1,Q3,5,Very Unsatisfied,Joined,Yes,1,42,51-60,6734,4500-5000,Attitude,Attitude of support person
257,1,Q3,5,Neutral,Joined,Yes,0,38,61-70,6100,5000-5500,Attitude,Moved
258,1,Q3,1,Unsatisfied,Stayed,No,0,82,71-80,3223,5500-6000,Attitude,Product dissatisfaction
259,1,Q3,1,Very Unsatisfied,Stayed,No,0,23,81-90,4955,6000-6500,Competitor,Service dissatisfaction
260,1,Q3,1,Satisfied,Joined,No,1,72,91-100,6323,6500-7000,Attitude,Product dissatisfaction
261,1,Q3,3,Satisfied,Joined,Yes,0,60,1-10,3521,2000-2500,Price,Price too high
262,1,Q3,3,Neutral,Churned,No,1,85,11-20,6980,2500-3000,Dissatisfaction,Competitor made better offer
263,1,Q3,1,Very Unsatisfied,Stayed,No,1,46,21-30,4741,3000-3500,Competitor,Competitor had better devices
264,1,Q3,2,Very Satisfied,Joined,No,0,8,31-40,5514,3500-4000,Dissatisfaction,Attitude of support person
265,1,Q3,2,Neutral,Churned,Yes,1,85,41-50,5593,4000-4500,Other,Price too high
266,1,Q3,4,Very Unsatisfied,Churned,No,1,5,51-60,2596,4500-5000,Attitude,Moved
267,1,Q3,1,Satisfied,Stayed,No,1,29,61-70,4742,5000-5500,Dissatisfaction,Attitude of support person
268,1,Q3,5,Unsatisfied,Joined,Yes,0,70,71-80,5082,5500-6000,Competitor,Product dissatisfaction
269,1,Q3,2,Satisfied,Churned,Yes,0,55,81-90,5470,6000-6500,Competitor,Competitor had better devices
270,1,Q3,4,Very Satisfied,Churned,Yes,0,94,91-100,3360,6500-7000,Price,Product dissatisfaction
271,1,Q3,4,Unsatisfied,Churned,Yes,0,82,1-10,4934,2000-2500,Dissatisfaction,Competitor had better devices
272,1,Q3,1,Neutral,Churned,Yes,0,14,11-20,6747,2500-3000,Competitor,Service dissatisfaction
273,1,Q3,3,Satisfied,Joined,No,0,10,21-30,2537,3000-3500,Competitor,Attitude of support person
274,1,Q3,3,Neutral,Stayed,No,0,22,31-40,3941,3500-4000,Competitor,Competitor offered more data
275,1,Q3,2,Satisfied,Joined,Yes,0,48,41-50,6214,4000-4500,Other,Competitor had better devices
276,1,Q3,4,Neutral,Joined,No,1,46,51-60,6052,4500-5000,Dissatisfaction,Product dissatisfaction
277,1,Q3,5,Unsatisfied,Stayed,Yes,1,45,61-70,5684,5000-5500,Price,Competitor had better devices
278,1,Q3,5,Very Satisfied,Joined,Yes,1,32,71-80,4417,5500-6000,Dissatisfaction,Competitor made better offer
279,1,Q3,1,Neutral,Churned,No,1,94,81-90,6666,6000-6500,Competitor,Don't know
280,1,Q3,1,Very Satisfied,Churned,Yes,1,62,91-100,3642,6500-7000,Other,Don't know
281,1,Q3,2,Very Satisfied,Joined,Yes,1,66,1-10,5657,2000-2500,Competitor,Competitor made better offer
282,1,Q3,3,Neutral,Joined,Yes,1,73,11-20,6528,2500-3000,Competitor,Competitor offered more data
283,1,Q3,2,Very Unsatisfied,Joined,Yes,1,2,21-30,6089,3000-3500,Attitude,Competitor offered more data
284,1,Q3,1,Very Unsatisfied,Stayed,No,0,27,31-40,5973,3500-4000,Price,Product dissatisfaction
285,1,Q3,5,Unsatisfied,Joined,No,0,33,41-50,2663,4000-4500,Attitude,Competitor made better offer
286,1,Q3,2,Unsatisfied,Churned,No,1,13,51-60,6135,4500-5000,Competitor,Product dissatisfaction
287,1,Q3,3,Unsatisfied,Stayed,Yes,1,50,61-70,4742,5000-5500,Competitor,Attitude of support person
288,1,Q3,1,Unsatisfied,Joined,No,0,31,71-80,6992,5500-6000,Competitor,Competitor made better offer
289,1,Q3,3,Very Unsatisfied,Joined,Yes,1,33,81-90,4162,6000-6500,Other,Competitor made better offer
290,1,Q3,4,Very Satisfied,Joined,No,0,66,91-100,3400,6500-7000,Competitor,Product dissatisfaction
291,1,Q3,1,Satisfied,Joined,Yes,1,22,1-10,2874,2000-2500,Price,Service dissatisfaction
292,1,Q3,3,Neutral,Churned,No,1,18,11-20,5486,2500-3000,Competitor,Product dissatisfaction
293,1,Q3,5,Very Unsatisfied,Joined,No,0,100,21-30,5786,3000-3500,Competitor,Moved
294,1,Q3,5,Satisfied,Stayed,Yes,0,78,31-40,2557,3500-4000,Competitor,Don't know
295,1,Q3,4,Satisfied,Joined,Yes,1,91,41-50,6699,4000-4500,Other,Competitor offered higher download speeds
296,1,Q3,3,Very Satisfied,Churned,No,1,97,51-60,5427,4500-5000,Price,Competitor made better offer
297,1,Q3,5,Very Unsatisfied,Joined,No,1,34,61-70,2120,5000-5500,Dissatisfaction,Competitor had better devices
298,1,Q3,5,Very Unsatisfied,Joined,No,1,61,71-80,5308,5500-6000,Attitude,Competitor made better offer
299,1,Q3,4,Neutral,Churned,No,0,72,81-90,4068,6000-6500,Competitor,Product dissatisfaction
300,1,Q3,4,Satisfied,Churned,No,1,70,91-100,3031,6500-7000,Other,Moved
301,1,Q3,1,Unsatisfied,Stayed,No,0,77,1-10,4819,2000-2500,Other,Service dissatisfaction
302,1,Q3,3,Very Unsatisfied,Churned,No,1,51,11-20,2436,2500-3000,Attitude,Attitude of support person
303,1,Q3,3,Very Unsatisfied,Churned,Yes,0,63,21-30,3046,3000-3500,Dissatisfaction,Price too high
304,1,Q3,3,Satisfied,Stayed,No,1,17,31-40,2355,3500-4000,Attitude,Competitor had better devices
305,1,Q3,1,Unsatisfied,Churned,No,1,71,41-50,3527,4000-4500,Price,Moved
306,1,Q3,3,Satisfied,Stayed,No,1,60,51-60,4003,4500-5000,Dissatisfaction,Attitude of support person
307,1,Q3,2,Very Satisfied,Joined,Yes,1,20,61-70,6428,5000-5500,Attitude,Product dissatisfaction
308,1,Q3,5,Very Satisfied,Churned,Yes,1,56,71-80,6475,5500-6000,Other,Competitor offered higher download speeds
309,1,Q3,2,Unsatisfied,Stayed,No,0,14,81-90,6347,6000-6500,Dissatisfaction,Competitor offered higher download speeds
310,1,Q3,4,Neutral,Churned,Yes,0,19,91-100,5869,6500-7000,Price,Price too high
311,1,Q3,4,Very Satisfied,Stayed,No,0,65,1-10,3643,2000-2500,Price,Price too high
312,1,Q3,5,Very Unsatisfied,Stayed,No,1,97,11-20,5816,2500-3000,Dissatisfaction,Attitude of support person
313,1,Q3,3,Very Satisfied,Joined,No,0,48,21-30,6725,3000-3500,Other,Competitor offered more data
314,1,Q3,4,Neutral,Stayed,Yes,1,80,31-40,4348,3500-4000,Other,Service dissatisfaction
315,1,Q3,3,Very Unsatisfied,Joined,No,0,82,41-50,2493,4000-4500,Dissatisfaction,Product dissatisfaction
316,1,Q3,2,Very Satisfied,Churned,Yes,0,86,51-60,5766,4500-5000,Dissatisfaction,Competitor offered more data
317,1,Q3,5,Satisfied,Churned,No,1,94,61-70,2584,5000-5500,Price,Competitor offered higher download speeds
318,1,Q3,4,Unsatisfied,Stayed,Yes,1,16,71-80,2071,5500-6000,Dissatisfaction,Competitor had better devices
319,1,Q3,4,Satisfied,Stayed,Yes,0,87,81-90,5002,6000-6500,Other,Attitude of support person
320,1,Q3,4,Unsatisfied,Churned,No,1,29,91-100,6291,6500-7000,Competitor,Competitor made better offer
321,1,Q3,2,Unsatisfied,Churned,No,1,75,1-10,2493,2000-2500,Attitude,Moved
322,1,Q3,1,Satisfied,Churned,No,0,77,11-20,2416,2500-3000,Other,Competitor made better offer
323,1,Q3,4,Unsatisfied,Stayed,No,0,31,21-30,4847,3000-3500,Other,Competitor had better devices
324,1,Q3,3,Very Satisfied,Joined,No,1,28,31-40,5408,3500-4000,Other,Don't know
325,1,Q3,2,Very Satisfied,Joined,No,0,30,41-50,4408,4000-4500,Other,Attitude of support person
326,1,Q3,4,Very Unsatisfied,Churned,No,1,71,51-60,2969,4500-5000,Other,Attitude of support person
327,1,Q3,5,Very Unsatisfied,Joined,No,1,58,61-70,5908,5000-5500,Dissatisfaction,Price too high
328,1,Q3,1,Satisfied,Stayed,No,1,29,71-80,3735,5500-6000,Other,Attitude of support person
329,1,Q3,4,Neutral,Joined,No,0,81,81-90,3266,6000-6500,Price,Price too high
330,1,Q3,2,Satisfied,Churned,Yes,0,4,91-100,5749,6500-7000,Other,Attitude of support person
331,1,Q3,4,Unsatisfied,Churned,Yes,0,18,1-10,5991,2000-2500,Competitor,Competitor offered higher download speeds
332,1,Q3,1,Very Unsatisfied,Joined,Yes,0,35,11-20,2648,2500-3000,Other,Competitor offered more data
333,1,Q3,1,Unsatisfied,Stayed,Yes,1,58,21-30,2529,3000-3500,Attitude,Attitude of support person
334,1,Q3,1,Very Unsatisfied,Joined,No,1,37,31-40,6104,3500-4000,Other,Moved
335,1,Q3,3,Neutral,Churned,Yes,0,48,41-50,5061,4000-4500,Price,Competitor had better devices
336,1,Q3,4,Unsatisfied,Joined,No,1,93,51-60,4869,4500-5000,Price,Attitude of support person
337,1,Q3,4,Very Satisfied,Joined,No,1,68,61-70,2346,5000-5500,Other,Service dissatisfaction
338,1,Q3,5,Satisfied,Joined,Yes,0,68,71-80,6038,5500-6000,Other,Attitude of support person
339,1,Q3,2,Neutral,Joined,Yes,0,37,81-90,3633,6000-6500,Other,Competitor had better devices
340,1,Q3,5,Very Unsatisfied,Joined,No,1,90,91-100,5044,6500-7000,Dissatisfaction,Don't know
341,1,Q3,4,Very Unsatisfied,Stayed,Yes,0,48,1-10,2509,2000-2500,Competitor,Attitude of support person
342,1,Q3,1,Unsatisfied,Stayed,No,1,89,11-20,4073,2500-3000,Competitor,Attitude of support person
343,1,Q3,1,Very Unsatisfied,Churned,No,0,45,21-30,5518,3000-3500,Price,Product dissatisfaction
344,1,Q3,5,Satisfied,Joined,Yes,1,56,31-40,3275,3500-4000,Dissatisfaction,Competitor offered higher download speeds
345,1,Q3,5,Very Unsatisfied,Stayed,Yes,0,80,41-50,4124,4000-4500,Attitude,Product dissatisfaction
346,1,Q3,2,Satisfied,Stayed,No,1,49,51-60,3229,4500-5000,Dissatisfaction,Attitude of support person
347,1,Q3,1,Neutral,Joined,Yes,0,27,61-70,6236,5000-5500,Competitor,Competitor offered more data
348,1,Q3,2,Very Satisfied,Joined,Yes,1,55,71-80,3584,5500-6000,Competitor,Don't know
349,1,Q3,1,Neutral,Churned,Yes,1,53,81-90,6781,6000-6500,Attitude,Competitor had better devices
350,1,Q3,4,Neutral,Joined,No,1,17,91-100,6675,6500-7000,Dissatisfaction,Price too high
351,1,Q3,1,Satisfied,Joined,No,0,51,1-10,5513,2000-2500,Competitor,Don't know
352,1,Q3,5,Neutral,Stayed,No,1,59,11-20,6218,2500-3000,Competitor,Competitor made better offer
353,1,Q3,4,Satisfied,Churned,No,0,11,21-30,6386,3000-3500,Dissatisfaction,Service dissatisfaction
354,1,Q3,2,Satisfied,Churned,No,0,69,31-40,2783,3500-4000,Dissatisfaction,Moved
355,1,Q3,4,Unsatisfied,Stayed,No,1,78,41-50,2660,4000-4500,Competitor,Competitor offered more data
356,1,Q3,1,Very Satisfied,Churned,No,1,72,51-60,6555,4500-5000,Competitor,Service dissatisfaction
357,1,Q3,2,Unsatisfied,Stayed,Yes,1,57,61-70,6341,5000-5500,Attitude,Competitor made better offer
358,1,Q3,3,Neutral,Stayed,Yes,1,70,71-80,3060,5500-6000,Dissatisfaction,Service dissatisfaction
359,1,Q3,2,Neutral,Stayed,No,1,90,81-90,6578,6000-6500,Price,Product dissatisfaction
360,1,Q3,1,Satisfied,Stayed,Yes,1,56,91-100,6867,6500-7000,Competitor,Competitor had better devices
361,1,Q3,1,Satisfied,Stayed,No,1,94,1-10,4253,2000-2500,Dissatisfaction,Competitor had better devices
362,1,Q3,3,Satisfied,Joined,Yes,1,59,11-20,5761,2500-3000,Competitor,Product dissatisfaction
363,1,Q3,2,Neutral,Churned,No,0,78,21-30,3351,3000-3500,Attitude,Moved
364,1,Q3,1,Satisfied,Joined,Yes,1,54,31-40,5209,3500-4000,Attitude,Competitor offered higher download speeds
365,1,Q3,3,Neutral,Churned,No,0,55,41-50,4483,4000-4500,Price,Competitor offered higher download speeds
366,1,Q3,4,Unsatisfied,Stayed,No,1,41,51-60,3289,4500-5000,Price,Moved
367,1,Q3,4,Unsatisfied,Joined,Yes,1,73,61-70,6636,5000-5500,Other,Competitor offered higher download speeds
368,1,Q3,3,Very Satisfied,Churned,Yes,0,69,71-80,4475,5500-6000,Price,Price too high
369,1,Q3,1,Very Unsatisfied,Stayed,No,1,78,81-90,4387,6000-6500,Other,Competitor had better devices
370,1,Q3,2,Satisfied,Joined,No,0,83,91-100,6041,6500-7000,Attitude,Service dissatisfaction
371,1,Q3,5,Neutral,Churned,Yes,0,14,1-10,5698,2000-2500,Dissatisfaction,Attitude of support person
372,1,Q3,1,Unsatisfied,Stayed,Yes,1,63,11-20,5616,2500-3000,Competitor,Competitor made better offer
373,1,Q3,3,Neutral,Churned,No,0,46,21-30,5429,3000-3500,Attitude,Competitor made better offer
374,1,Q3,3,Very Satisfied,Churned,No,0,47,31-40,4585,3500-4000,Dissatisfaction,Don't know
375,1,Q3,3,Very Unsatisfied,Joined,Yes,1,50,41-50,4121,4000-4500,Other,Competitor offered higher download speeds
376,1,Q3,3,Satisfied,Churned,No,0,8,51-60,5830,4500-5000,Attitude,Competitor made better offer
377,1,Q3,1,Unsatisfied,Joined,Yes,0,76,61-70,5811,5000-5500,Other,Don't know
378,1,Q3,2,Unsatisfied,Joined,No,0,50,71-80,3395,5500-6000,Price,Don't know
379,1,Q3,2,Very Unsatisfied,Joined,No,0,18,81-90,6893,6000-6500,Attitude,Competitor had better devices
380,1,Q3,5,Unsatisfied,Churned,No,0,18,91-100,6242,6500-7000,Dissatisfaction,Competitor had better devices
381,1,Q3,2,Very Unsatisfied,Stayed,Yes,1,23,1-10,6622,2000-2500,Attitude,Competitor offered more data
382,1,Q3,1,Very Unsatisfied,Churned,Yes,0,86,11-20,2452,2500-3000,Dissatisfaction,Moved
383,1,Q3,4,Satisfied,Joined,No,0,50,21-30,2091,3000-3500,Price,Price too high
384,1,Q3,2,Very Unsatisfied,Stayed,Yes,1,69,31-40,4011,3500-4000,Other,Competitor offered higher download speeds
385,1,Q3,1,Unsatisfied,Joined,No,0,45,41-50,2086,4000-4500,Dissatisfaction,Moved
386,1,Q3,4,Satisfied,Stayed,No,0,53,51-60,2624,4500-5000,Other,Competitor offered more data
387,1,Q3,5,Very Satisfied,Churned,Yes,1,90,61-70,6063,5000-5500,Dissatisfaction,Product dissatisfaction
388,1,Q3,4,Neutral,Churned,Yes,1,41,71-80,5255,5500-6000,Other,Competitor offered more data
389,1,Q3,5,Neutral,Churned,Yes,0,15,81-90,6025,6000-6500,Dissatisfaction,Price too high
390,1,Q3,3,Unsatisfied,Joined,Yes,1,36,91-100,5624,6500-7000,Dissatisfaction,Product dissatisfaction
391,1,Q3,2,Satisfied,Joined,No,0,82,1-10,4883,2000-2500,Dissatisfaction,Price too high
392,1,Q3,5,Very Satisfied,Churned,No,1,17,11-20,3542,2500-3000,Other,Competitor offered more data
393,1,Q3,5,Very Satisfied,Joined,Yes,1,66,21-30,6067,3000-3500,Dissatisfaction,Competitor offered higher download speeds
394,1,Q3,1,Very Unsatisfied,Churned,Yes,0,43,31-40,2659,3500-4000,Competitor,Competitor had better devices
395,1,Q3,3,Unsatisfied,Joined,No,1,26,41-50,3038,4000-4500,Competitor,Price too high
396,1,Q3,1,Neutral,Joined,Yes,1,85,51-60,5643,4500-5000,Attitude,Competitor offered higher download speeds
397,1,Q3,1,Very Unsatisfied,Stayed,No,1,83,61-70,3169,5000-5500,Other,Moved
398,1,Q3,4,Unsatisfied,Stayed,Yes,0,18,71-80,6739,5500-6000,Competitor,Competitor offered higher download speeds
399,1,Q3,5,Very Satisfied,Joined,No,1,8,81-90,2491,6000-6500,Other,Attitude of support person
400,1,Q3,2,Satisfied,Churned,Yes,1,33,91-100,5517,6500-7000,Price,Competitor offered higher download speeds
401,1,Q3,4,Unsatisfied,Churned,No,0,59,1-10,5901,2000-2500,Other,Competitor made better offer
402,1,Q3,2,Unsatisfied,Joined,Yes,0,48,11-20,5428,2500-3000,Dissatisfaction,Service dissatisfaction
403,1,Q3,3,Neutral,Churned,No,0,8,21-30,3213,3000-3500,Dissatisfaction,Attitude of support person
404,1,Q3,3,Neutral,Stayed,Yes,1,78,31-40,6696,3500-4000,Dissatisfaction,Competitor made better offer
405,1,Q3,2,Neutral,Churned,No,1,7,41-50,2318,4000-4500,Dissatisfaction,Competitor made better offer
406,1,Q3,4,Very Satisfied,Stayed,Yes,1,51,51-60,6873,4500-5000,Competitor,Price too high
407,1,Q3,5,Very Unsatisfied,Joined,Yes,1,65,61-70,6259,5000-5500,Other,Competitor offered higher download speeds
408,1,Q3,4,Very Satisfied,Stayed,Yes,1,5,71-80,4151,5500-6000,Dissatisfaction,Product dissatisfaction
409,1,Q3,1,Neutral,Churned,No,1,10,81-90,6664,6000-6500,Price,Competitor had better devices
410,1,Q3,1,Neutral,Joined,Yes,0,75,91-100,2014,6500-7000,Dissatisfaction,Price too high
411,1,Q3,4,Neutral,Stayed,Yes,0,30,1-10,3771,2000-2500,Price,Price too high
412,1,Q3,4,Unsatisfied,Churned,Yes,1,38,11-20,5933,2500-3000,Price,Service dissatisfaction
413,1,Q3,2,Very Satisfied,Stayed,No,1,33,21-30,3942,3000-3500,Dissatisfaction,Competitor offered higher download speeds
414,1,Q3,3,Satisfied,Churned,Yes,0,91,31-40,2960,3500-4000,Other,Competitor offered more data
415,1,Q3,3,Satisfied,Joined,Yes,0,68,41-50,4357,4000-4500,Other,Don't know
416,1,Q3,1,Unsatisfied,Stayed,Yes,1,71,51-60,6446,4500-5000,Dissatisfaction,Service dissatisfaction
417,1,Q3,3,Unsatisfied,Churned,No,0,52,61-70,2239,5000-5500,Price,Competitor offered higher download speeds
418,1,Q3,4,Very Satisfied,Joined,Yes,1,7,71-80,6392,5500-6000,Other,Competitor had better devices
419,1,Q3,5,Very Unsatisfied,Stayed,Yes,1,40,81-90,3417,6000-6500,Attitude,Competitor made better offer
420,1,Q3,2,Unsatisfied,Joined,No,1,45,91-100,6187,6500-7000,Other,Competitor had better devices
421,1,Q3,4,Unsatisfied,Stayed,Yes,0,52,1-10,3700,2000-2500,Price,Service dissatisfaction
422,1,Q3,1,Unsatisfied,Churned,No,0,29,11-20,5543,2500-3000,Other,Service dissatisfaction
423,1,Q3,1,Unsatisfied,Churned,Yes,1,40,21-30,6646,3000-3500,Dissatisfaction,Competitor had better devices
424,1,Q3,5,Unsatisfied,Joined,Yes,1,84,31-40,5674,3500-4000,Attitude,Competitor offered higher download speeds
425,1,Q3,2,Satisfied,Churned,Yes,1,72,41-50,2760,4000-4500,Competitor,Price too high
426,1,Q3,3,Unsatisfied,Churned,No,0,14,51-60,5038,4500-5000,Attitude,Competitor had better devices
427,1,Q3,5,Very Satisfied,Joined,No,1,33,61-70,2453,5000-5500,Other,Price too high
428,1,Q3,3,Satisfied,Churned,No,0,55,71-80,3671,5500-6000,Dissatisfaction,Don't know
429,1,Q3,2,Unsatisfied,Churned,No,1,71,81-90,2380,6000-6500,Other,Competitor had better devices
430,1,Q3,4,Very Satisfied,Stayed,Yes,0,25,91-100,5891,6500-7000,Other,Don't know
431,1,Q3,4,Neutral,Churned,Yes,0,47,1-10,4355,2000-2500,Attitude,Price too high
432,1,Q3,5,Very Satisfied,Stayed,Yes,0,58,11-20,6117,2500-3000,Price,Competitor offered higher download speeds
433,1,Q3,4,Satisfied,Joined,Yes,0,93,21-30,5511,3000-3500,Attitude,Competitor made better offer
434,1,Q3,1,Unsatisfied,Churned,No,1,8,31-40,3398,3500-4000,Other,Attitude of support person
435,1,Q3,2,Neutral,Stayed,Yes,0,97,41-50,3876,4000-4500,Competitor,Don't know
436,1,Q3,4,Satisfied,Joined,No,0,9,51-60,4717,4500-5000,Competitor,Competitor had better devices
437,1,Q3,5,Very Satisfied,Churned,No,0,90,61-70,4170,5000-5500,Price,Competitor offered more data
438,1,Q3,5,Very Satisfied,Churned,No,0,35,71-80,2004,5500-6000,Price,Service dissatisfaction
439,1,Q3,1,Unsatisfied,Joined,No,0,3,81-90,3441,6000-6500,Dissatisfaction,Competitor made better offer
440,1,Q3,5,Very Unsatisfied,Stayed,No,1,83,91-100,4691,6500-7000,Attitude,Competitor offered higher download speeds
441,1,Q3,5,Very Satisfied,Churned,No,1,43,1-10,3211,2000-2500,Dissatisfaction,Moved
442,1,Q3,1,Unsatisfied,Joined,Yes,1,83,11-20,6818,2500-3000,Other,Price too high
443,1,Q3,2,Very Satisfied,Joined,No,0,13,21-30,4901,3000-3500,Dissatisfaction,Competitor offered more data
444,1,Q3,3,Unsatisfied,Churned,No,1,35,31-40,6154,3500-4000,Dissatisfaction,Competitor offered more data
445,1,Q3,2,Very Unsatisfied,Stayed,Yes,0,79,41-50,3744,4000-4500,Other,Attitude of support person
446,1,Q3,1,Very Satisfied,Churned,No,0,33,51-60,4625,4500-5000,Attitude,Competitor offered higher download speeds
447,1,Q3,2,Very Satisfied,Joined,Yes,0,41,61-70,4861,5000-5500,Price,Don't know
448,1,Q3,1,Very Unsatisfied,Joined,Yes,1,37,71-80,5304,5500-6000,Other,Attitude of support person
449,1,Q3,2,Very Unsatisfied,Joined,Yes,1,12,81-90,3605,6000-6500,Attitude,Service dissatisfaction
450,1,Q3,4,Unsatisfied,Joined,Yes,0,62,91-100,6811,6500-7000,Dissatisfaction,Competitor offered more data
451,1,Q3,3,Very Satisfied,Stayed,Yes,1,9,1-10,4045,2000-2500,Attitude,Product dissatisfaction
452,1,Q3,3,Satisfied,Churned,No,1,14,11-20,5535,2500-3000,Competitor,Don't know
453,1,Q3,2,Satisfied,Stayed,No,1,19,21-30,3184,3000-3500,Competitor,Competitor made better offer
454,1,Q3,4,Very Satisfied,Stayed,No,0,59,31-40,3719,3500-4000,Price,Competitor offered more data
455,1,Q3,5,Very Satisfied,Joined,Yes,0,50,41-50,2448,4000-4500,Dissatisfaction,Moved
456,1,Q3,5,Unsatisfied,Churned,Yes,1,99,51-60,4627,4500-5000,Competitor,Don't know
457,1,Q3,5,Very Unsatisfied,Stayed,No,1,93,61-70,6453,5000-5500,Dissatisfaction,Competitor offered more data
458,1,Q3,4,Unsatisfied,Stayed,No,1,48,71-80,4846,5500-6000,Attitude,Service dissatisfaction
459,1,Q3,1,Very Satisfied,Joined,Yes,1,84,81-90,6773,6000-6500,Price,Competitor made better offer
460,1,Q3,3,Unsatisfied,Stayed,Yes,1,39,91-100,6837,6500-7000,Attitude,Service dissatisfaction
461,1,Q3,5,Very Unsatisfied,Joined,No,0,24,1-10,2019,2000-2500,Attitude,Attitude of support person
462,1,Q3,1,Satisfied,Joined,No,1,9,11-20,6376,2500-3000,Other,Moved
463,1,Q3,4,Neutral,Churned,No,1,92,21-30,5669,3000-3500,Dissatisfaction,Moved
464,1,Q3,5,Neutral,Stayed,No,0,29,31-40,4879,3500-4000,Dissatisfaction,Competitor made better offer
465,1,Q3,3,Very Unsatisfied,Stayed,Yes,0,37,41-50,2533,4000-4500,Dissatisfaction,Attitude of support person
466,1,Q3,2,Very Satisfied,Churned,Yes,0,66,51-60,3094,4500-5000,Other,Service dissatisfaction
467,1,Q3,4,Very Satisfied,Churned,Yes,1,99,61-70,3819,5000-5500,Attitude,Competitor made better offer
468,1,Q3,2,Neutral,Stayed,Yes,0,95,71-80,4146,5500-6000,Price,Product dissatisfaction
469,1,Q3,3,Unsatisfied,Joined,Yes,1,70,81-90,5844,6000-6500,Competitor,Don't know
470,1,Q3,2,Neutral,Joined,No,0,71,91-100,3262,6500-7000,Price,Product dissatisfaction
471,1,Q3,1,Very Satisfied,Joined,Yes,1,65,1-10,6620,2000-2500,Other,Attitude of support person
472,1,Q3,5,Very Satisfied,Stayed,Yes,1,72,11-20,5456,2500-3000,Dissatisfaction,Don't know
473,1,Q3,3,Very Satisfied,Churned,No,1,8,21-30,5090,3000-3500,Dissatisfaction,Price too high
474,1,Q3,4,Satisfied,Churned,Yes,1,77,31-40,5119,3500-4000,Other,Competitor offered higher download speeds
475,1,Q3,4,Very Satisfied,Joined,Yes,0,77,41-50,2990,4000-4500,Other,Don't know
476,1,Q3,1,Neutral,Churned,Yes,0,65,51-60,2795,4500-5000,Competitor,Attitude of support person
477,1,Q3,4,Satisfied,Joined,No,1,28,61-70,2201,5000-5500,Other,Competitor had better devices
478,1,Q3,4,Unsatisfied,Joined,No,1,57,71-80,2391,5500-6000,Attitude,Price too high
479,1,Q3,1,Satisfied,Stayed,No,1,45,81-90,4817,6000-6500,Other,Price too high
